,Dry_p,Wet_p,Country,Season,Year
0,0.00048309178743961357,0.0,Ethiopia,DJF,2005
1,0.05552930056710776,0.013232514177693763,Ethiopia,MAM,2005
2,0.012523629489603024,0.015477315689981095,Ethiopia,JJA,2005
3,0.008600095556617296,0.00716674629718108,Ethiopia,SON,2005
4,0.007777777777777777,0.024,Somalia,DJF,2005
5,0.013043478260869566,0.010434782608695651,Somalia,MAM,2005
6,0.018043478260869564,0.01652173913043478,Somalia,JJA,2005
7,0.011648351648351646,0.0,Somalia,SON,2005
8,0.05437352245862884,0.0,Kenya,DJF,2005
9,0.028214616096207217,0.010638297872340425,Kenya,MAM,2005
10,0.0018501387604070304,0.08140610545790934,Kenya,JJA,2005
11,0.030628945522562543,0.00794949731119944,Kenya,SON,2005
12,0.0014492753623188406,0.0609903381642512,Ethiopia,DJF,2006
13,0.0003544423440453686,0.04536862003780718,Ethiopia,MAM,2006
14,0.0003544423440453686,0.015359168241965974,Ethiopia,JJA,2006
15,0.0,0.021739130434782608,Ethiopia,SON,2006
16,0.0,0.05,Somalia,DJF,2006
17,0.008478260869565216,0.0006521739130434782,Somalia,MAM,2006
18,0.003478260869565217,0.16630434782608694,Somalia,JJA,2006
19,0.0,0.06571428571428571,Somalia,SON,2006
20,0.00591016548463357,0.07328605200945625,Kenya,DJF,2006
21,0.0006938020351526364,0.0030064754856614245,Kenya,MAM,2006
22,0.009481961147086031,0.03908418131359852,Kenya,JJA,2006
23,0.0,0.03764320785597381,Kenya,SON,2006
24,0.0,0.03925120772946859,Ethiopia,DJF,2007
25,0.0,0.001181474480151229,Ethiopia,MAM,2007
26,0.0011814744801512287,0.051984877126654075,Ethiopia,JJA,2007
27,0.00585284280936455,0.011108456760630672,Ethiopia,SON,2007
28,0.0011111111111111111,0.04933333333333333,Somalia,DJF,2007
29,0.0,0.0,Somalia,MAM,2007
30,0.0,0.030652173913043475,Somalia,JJA,2007
31,0.002197802197802198,0.04263736263736264,Somalia,SON,2007
32,0.0014184397163120566,0.015602836879432622,Kenya,DJF,2007
33,0.018501387604070305,0.0004625346901017576,Kenya,MAM,2007
34,0.0,0.05550416281221092,Kenya,JJA,2007
35,0.005845218611176057,0.022913256955810146,Kenya,SON,2007
36,0.028308647873865268,0.004777830864787386,Ethiopia,DJF,2008
37,0.0012996219281663514,0.008270321361058602,Ethiopia,MAM,2008
38,0.009451795841209832,0.019139886578449904,Ethiopia,JJA,2008
39,0.010630673674151936,0.0661729574773053,Ethiopia,SON,2008
40,0.012087912087912087,0.001098901098901099,Somalia,DJF,2008
41,0.0017391304347826085,0.0,Somalia,MAM,2008
42,0.0,0.05804347826086957,Somalia,JJA,2008
43,0.0026373626373626374,0.07076923076923076,Somalia,SON,2008
44,0.10264203881225159,0.025485153144727612,Kenya,DJF,2008
45,0.01757631822386679,0.0,Kenya,MAM,2008
46,0.008094357076780759,0.008094357076780757,Kenya,JJA,2008
47,0.0037409399111526767,0.021978021978021976,Kenya,SON,2008
48,0.003623188405797102,0.0,Ethiopia,DJF,2009
49,0.1370510396975425,0.0,Ethiopia,MAM,2009
50,0.37618147448015116,0.0,Ethiopia,JJA,2009
51,0.10391782130912564,0.008600095556617296,Ethiopia,SON,2009
52,0.006666666666666667,0.00044444444444444447,Somalia,DJF,2009
53,0.0626086956521739,0.00021739130434782607,Somalia,MAM,2009
54,0.025,0.0,Somalia,JJA,2009
55,0.040659340659340654,0.027692307692307693,Somalia,SON,2009
56,0.02222222222222222,0.005437352245862883,Kenya,DJF,2009
57,0.029833487511563367,0.0,Kenya,MAM,2009
58,0.08672525439407956,0.0,Kenya,JJA,2009
59,0.0198737432779986,0.01683422960018705,Kenya,SON,2009
60,0.011352657004830916,0.003985507246376811,Ethiopia,DJF,2010
61,0.039579395085066166,0.027646502835538756,Ethiopia,MAM,2010
62,0.010633270321361058,0.010160680529300567,Ethiopia,JJA,2010
63,0.008361204013377926,0.01684185379837554,Ethiopia,SON,2010
64,0.03911111111111111,0.014444444444444444,Somalia,DJF,2010
65,0.0,0.059347826086956525,Somalia,MAM,2010
66,0.00043478260869565214,0.00043478260869565214,Somalia,JJA,2010
67,0.054505494505494516,0.0002197802197802198,Somalia,SON,2010
68,0.030023640661938533,0.014420803782505908,Kenya,DJF,2010
69,0.0004625346901017576,0.12580943570767808,Kenya,MAM,2010
70,0.002543940795559667,0.008556891766882516,Kenya,JJA,2010
71,0.00794949731119944,0.0,Kenya,SON,2010
72,0.0008454106280193237,0.0014492753623188406,Ethiopia,DJF,2011
73,0.06285444234404537,0.0,Ethiopia,MAM,2011
74,0.061554820415879015,0.005316635160680529,Ethiopia,JJA,2011
75,0.05924510272336359,0.01051122790253225,Ethiopia,SON,2011
76,0.0008888888888888889,0.0006666666666666666,Somalia,DJF,2011
77,0.0641304347826087,0.03217391304347826,Somalia,MAM,2011
78,0.019130434782608695,0.02826086956521739,Somalia,JJA,2011
79,0.014285714285714285,0.0010989010989010991,Somalia,SON,2011
80,0.0,0.00756501182033097,Kenya,DJF,2011
81,0.013644773358001848,0.0,Kenya,MAM,2011
82,0.022895467160037004,0.020582793709528212,Kenya,JJA,2011
83,0.0,0.11269581482347439,Kenya,SON,2011
