,Dry_p,Wet_p,Country,Season,Year
0,0.015338164251207728,0.0,Ethiopia,DJF,2005
1,0.01110586011342155,0.00011814744801512288,Ethiopia,MAM,2005
2,0.001890359168241966,0.0,Ethiopia,JJA,2005
3,0.000716674629718108,0.00023889154323936934,Ethiopia,SON,2005
4,0.0031111111111111114,0.03933333333333334,Somalia,DJF,2005
5,0.0,0.060434782608695656,Somalia,MAM,2005
6,0.0,0.014565217391304348,Somalia,JJA,2005
7,0.010329670329670328,0.0,Somalia,SON,2005
8,0.03877068557919622,0.0,Kenya,DJF,2005
9,0.0,0.0,Kenya,MAM,2005
10,0.0,0.0,Kenya,JJA,2005
11,0.023380874444704235,0.0,Kenya,SON,2005
12,0.00048309178743961357,0.012318840579710144,Ethiopia,DJF,2006
13,0.0050803402646502835,0.0038988657844990547,Ethiopia,MAM,2006
14,0.0,0.030245746691871456,Ethiopia,JJA,2006
15,0.0,0.01409460105112279,Ethiopia,SON,2006
16,0.0024444444444444444,0.01911111111111111,Somalia,DJF,2006
17,0.04608695652173913,0.0,Somalia,MAM,2006
18,0.03652173913043478,0.0,Somalia,JJA,2006
19,0.0,0.004175824175824176,Somalia,SON,2006
20,0.07990543735224587,0.044208037825059096,Kenya,DJF,2006
21,0.008094357076780759,0.0,Kenya,MAM,2006
22,0.0,0.0,Kenya,JJA,2006
23,0.0,0.009352349777881692,Kenya,SON,2006
24,0.0,0.015338164251207731,Ethiopia,DJF,2007
25,0.0,0.0038988657844990547,Ethiopia,MAM,2007
26,0.0,0.0021266540642722116,Ethiopia,JJA,2007
27,0.0,0.05793119923554707,Ethiopia,SON,2007
28,0.0,0.03177777777777778,Somalia,DJF,2007
29,0.0,0.0,Somalia,MAM,2007
30,0.0,0.0,Somalia,JJA,2007
31,0.0,0.0013186813186813187,Somalia,SON,2007
32,0.0,0.10330969267139481,Kenya,DJF,2007
33,0.0,0.10615171137835337,Kenya,MAM,2007
34,0.0,0.004625346901017576,Kenya,JJA,2007
35,0.0,0.01776946457797522,Kenya,SON,2007
36,0.007405637840420449,0.02233635929288103,Ethiopia,DJF,2008
37,0.001890359168241966,0.0010633270321361058,Ethiopia,MAM,2008
38,0.0025992438563327033,0.0,Ethiopia,JJA,2008
39,0.007763975155279502,0.040253225035833735,Ethiopia,SON,2008
40,0.0,0.0,Somalia,DJF,2008
41,0.0,0.0,Somalia,MAM,2008
42,0.0,0.0,Somalia,JJA,2008
43,0.0026373626373626374,0.021538461538461538,Somalia,SON,2008
44,0.0,0.0,Kenya,DJF,2008
45,0.005087881591119334,0.0,Kenya,MAM,2008
46,0.0002312673450508788,0.0,Kenya,JJA,2008
47,0.0,0.011456628477905073,Kenya,SON,2008
48,0.1322463768115942,0.030193236714975844,Ethiopia,DJF,2009
49,0.14189508506616255,0.01157844990548204,Ethiopia,MAM,2009
50,0.6498109640831757,0.0,Ethiopia,JJA,2009
51,0.6304347826086957,0.0,Ethiopia,SON,2009
52,0.013777777777777778,0.0,Somalia,DJF,2009
53,0.06934782608695651,0.0,Somalia,MAM,2009
54,0.28391304347826085,0.0,Somalia,JJA,2009
55,0.130989010989011,0.0,Somalia,SON,2009
56,0.0,0.0,Kenya,DJF,2009
57,0.1091581868640148,0.0,Kenya,MAM,2009
58,0.2335800185013876,0.0,Kenya,JJA,2009
59,0.15524900631283609,0.0,Kenya,SON,2009
60,0.13671497584541062,0.0,Ethiopia,DJF,2010
61,0.14331285444234404,0.0,Ethiopia,MAM,2010
62,0.04454158790170132,0.0,Ethiopia,JJA,2010
63,0.051839464882943144,0.004419493549928333,Ethiopia,SON,2010
64,0.09422222222222222,0.0,Somalia,DJF,2010
65,0.005217391304347826,0.0,Somalia,MAM,2010
66,0.0,0.0,Somalia,JJA,2010
67,0.04263736263736264,0.0,Somalia,SON,2010
68,0.016784869976359338,0.0,Kenya,DJF,2010
69,0.0,0.040934320074005555,Kenya,MAM,2010
70,0.0,0.04324699352451434,Kenya,JJA,2010
71,0.014028524666822539,0.0,Kenya,SON,2010
72,0.010869565217391304,0.00748792270531401,Ethiopia,DJF,2011
73,0.1136578449905482,0.0,Ethiopia,MAM,2011
74,0.010042533081285445,0.0,Ethiopia,JJA,2011
75,0.00023889154323936934,0.007405637840420449,Ethiopia,SON,2011
76,0.17933333333333334,0.0,Somalia,DJF,2011
77,0.33043478260869563,0.0,Somalia,MAM,2011
78,0.12782608695652173,0.03695652173913044,Somalia,JJA,2011
79,0.053626373626373625,0.06923076923076925,Somalia,SON,2011
80,0.03735224586288416,0.10543735224586288,Kenya,DJF,2011
81,0.14592969472710454,0.0,Kenya,MAM,2011
82,0.07839962997224792,0.0,Kenya,JJA,2011
83,0.03249941547813888,0.11035772737900396,Kenya,SON,2011
