,Dry_p,Wet_p,Country,Season,Year
0,0.056327626720375966,0.017119838872104734,Ethiopia,DJF,2005
1,0.0016325458332551463,0.051120264209716465,Ethiopia,MAM,2005
2,0.00944343322512244,0.07470773676605807,Ethiopia,JJA,2005
3,0.08156625420328485,0.003917532618438963,Ethiopia,SON,2005
4,0.022816077115070145,0.15262931405456578,Somalia,DJF,2005
5,0.0016081231266628498,0.08656080557707203,Somalia,MAM,2005
6,0.008621560637187215,0.1577897147475836,Somalia,JJA,2005
7,0.10482546113839683,0.0002638724559716039,Somalia,SON,2005
8,0.09901297236322616,6.580184245158865e-05,Kenya,DJF,2005
9,0.006657838593393658,0.0075314500110350915,Kenya,MAM,2005
10,0.0051497094092547635,0.03786875597734128,Kenya,JJA,2005
11,0.09173313995649021,0.005401535858388651,Kenya,SON,2005
12,0.07282884956600968,0.019829281158586294,Ethiopia,DJF,2006
13,0.01691655251355764,0.047287534480493894,Ethiopia,MAM,2006
14,0.0039640839916683865,0.04380195530202098,Ethiopia,JJA,2006
15,0.0060280677458062005,0.030984552779977897,Ethiopia,SON,2006
16,0.027704621740253035,0.05058094500387297,Somalia,DJF,2006
17,0.009303539554777222,0.02561209712726905,Somalia,MAM,2006
18,0.019112248678139626,0.03908328562287408,Somalia,JJA,2006
19,0.006903243928805509,0.04053421404312187,Somalia,SON,2006
20,0.16992855799962397,0.018621921413799588,Kenya,DJF,2006
21,0.0013609946295887589,0.016010078716986682,Kenya,MAM,2006
22,0.03037408960494372,0.008570587802545427,Kenya,JJA,2006
23,0.003700191517450401,0.010124393373124338,Kenya,SON,2006
24,0.040804680381719645,0.031017119838872106,Ethiopia,DJF,2007
25,0.007426207051847404,0.00895085474095063,Ethiopia,MAM,2007
26,0.004320616989735603,0.05274811881931282,Ethiopia,JJA,2007
27,0.010775586088490708,0.047038848074670264,Ethiopia,SON,2007
28,0.003907393063086324,0.08585076168344952,Somalia,DJF,2007
29,0.011096891523254637,0.014565722560872931,Somalia,MAM,2007
30,0.013201764725692925,0.01729363823123295,Somalia,JJA,2007
31,0.0022131238242779684,0.024710378699534397,Somalia,SON,2007
32,0.015463432976123332,0.06102650874224478,Kenya,DJF,2007
33,0.00920510556904289,0.009894798793496652,Kenya,MAM,2007
34,0.0072371809019348195,0.012745530787905539,Kenya,JJA,2007
35,0.0070378014540451094,0.005159814804484855,Kenya,SON,2007
36,0.08361513324827956,0.00989817260857399,Ethiopia,DJF,2008
37,0.1558377587209848,0.031201328554540164,Ethiopia,MAM,2008
38,0.0865343116098403,0.05359723030155186,Ethiopia,JJA,2008
39,0.022319501818854434,0.02564418749140372,Ethiopia,SON,2008
40,0.003975110868991582,0.009031247605995862,Somalia,DJF,2008
41,0.06781901458256154,0.02295995689219681,Somalia,MAM,2008
42,0.07155726939009194,0.01007813289327451,Somalia,JJA,2008
43,0.01790927894723402,0.05778806785778126,Somalia,SON,2008
44,0.017747903534705567,0.0018500957587252005,Kenya,DJF,2008
45,0.000873611417641433,0.003788714779666005,Kenya,MAM,2008
46,0.07592143014787023,0.005802618995070993,Kenya,JJA,2008
47,0.004639184842230528,0.02773284245365464,Kenya,SON,2008
48,0.026969740564906728,0.017930273821512493,Ethiopia,DJF,2009
49,0.014922782458576494,0.031065283068435572,Ethiopia,MAM,2009
50,0.12183107841849466,0.011798427501829578,Ethiopia,JJA,2009
51,0.06511356576095463,0.006839082367783274,Ethiopia,SON,2009
52,0.04058008434460797,0.01825458301058611,Somalia,DJF,2009
53,0.01927221904152494,0.013024955376688109,Somalia,MAM,2009
54,0.07911797393325026,0.012553463779341932,Somalia,JJA,2009
55,0.03226053574620577,0.0336224580996076,Somalia,SON,2009
56,0.037713855987967664,0.004465125023500658,Kenya,DJF,2009
57,0.09568344000588538,0.0001655263738689031,Kenya,MAM,2009
58,0.12009858015154859,0.0006437136761568454,Kenya,JJA,2009
59,0.0974693665048995,0.008711254904148305,Kenya,SON,2009
60,0.024778209370354385,0.005040042200163046,Ethiopia,DJF,2010
61,0.0031431198513820345,0.1275684449531816,Ethiopia,MAM,2010
62,0.0038796419658103623,0.003640389559212625,Ethiopia,JJA,2010
63,0.011088609275920456,0.007721238623267108,Ethiopia,SON,2010
64,0.15834409157414578,0.000903692228246837,Somalia,DJF,2010
65,8.41949280975314e-06,0.1549691846563163,Somalia,MAM,2010
66,0.0005304280470144478,0.046214596032735,Somalia,JJA,2010
67,0.09604106195895508,0.004094279074914242,Somalia,SON,2010
68,0.018856927993983832,0.007858620041361158,Kenya,DJF,2010
69,0.0,0.09781689104686235,Kenya,MAM,2010
70,0.0016276760097108805,0.0,Kenya,JJA,2010
71,0.007781558542979863,0.0,Kenya,SON,2010
72,0.07168273150146261,0.019066800939912722,Ethiopia,DJF,2011
73,0.09385262051753579,4.691223658779156e-06,Ethiopia,MAM,2011
74,0.014575631907826837,0.0019187104764406746,Ethiopia,JJA,2011
75,0.004870830507429557,0.04103923698226677,Ethiopia,SON,2011
76,0.21289267578965487,0.001179103193045873,Somalia,DJF,2011
77,0.12282356110867883,0.0002441652914828411,Somalia,MAM,2011
78,0.06735594247802512,0.002770013134408783,Somalia,JJA,2011
79,0.01194235663639227,0.001038465794468893,Somalia,SON,2011
80,0.08146268095506674,0.05129723632261703,Kenya,DJF,2011
81,0.060849334216140666,0.0,Kenya,MAM,2011
82,0.06976017067608328,0.0022621937762083424,Kenya,JJA,2011
83,0.005131923913649802,0.09156579461147989,Kenya,SON,2011
