,Dry_p,Wet_p,Country,Season,Year
0,0.016304608449623555,0.006114228168608834,Ethiopia,DJF,2005
1,0.005108742564410501,0.06991330618678576,Ethiopia,MAM,2005
2,0.022485034996528493,0.024633615432249345,Ethiopia,JJA,2005
3,0.05052478811650154,0.003481197266264163,Ethiopia,SON,2005
4,0.008176263017471385,0.01249677252775626,Somalia,DJF,2005
5,0.000900885730643586,0.09339743373859159,Somalia,MAM,2005
6,0.014254201326912066,0.021857003334119156,Somalia,JJA,2005
7,0.048544019884066356,0.0008597134855849031,Somalia,SON,2005
8,0.03761985335589396,0.0037977063357774016,Kenya,DJF,2005
9,0.007853306849113515,0.01657102920620908,Kenya,MAM,2005
10,0.012285735304936363,0.034319134848819245,Kenya,JJA,2005
11,0.06562726613488035,0.003402688681876499,Kenya,SON,2005
12,0.003951469812497004,0.025348870666091206,Ethiopia,DJF,2006
13,0.010409825298830947,0.04461822821864855,Ethiopia,MAM,2006
14,0.008242479968474978,0.02868214144977576,Ethiopia,JJA,2006
15,0.015542075533443684,0.023614279548677473,Ethiopia,SON,2006
16,0.0027885360185902403,0.04456493674154401,Somalia,DJF,2006
17,0.005699996632202876,0.03175832687838885,Somalia,MAM,2006
18,0.012839726534873539,0.01525612097127269,Somalia,JJA,2006
19,0.0026812846332598464,0.06009482384385561,Somalia,SON,2006
20,0.012803158488437676,0.03090806542583192,Kenya,DJF,2006
21,0.004919811667770176,0.022557566394467737,Kenya,MAM,2006
22,0.014152504965791218,0.015439932318104907,Kenya,JJA,2006
23,0.020602071363492683,0.014837953924248342,Kenya,SON,2006
24,0.020812353138637125,0.019599098451062193,Ethiopia,DJF,2007
25,0.007144733632320653,0.0077170629186917115,Ethiopia,MAM,2007
26,0.013088514007993844,0.06520331763337149,Ethiopia,JJA,2007
27,0.03902355736624188,0.025629959164702367,Ethiopia,SON,2007
28,0.0040881315087356925,0.016283673293743004,Somalia,DJF,2007
29,0.006154649243929546,0.013546963930892804,Somalia,MAM,2007
30,0.00362038190819385,0.03011652578048698,Somalia,JJA,2007
31,0.014300184710719182,0.032601016334556226,Somalia,SON,2007
32,0.013602180861064107,0.01616845271667607,Kenya,DJF,2007
33,0.021481644964319868,0.0059313617303023616,Kenya,MAM,2007
34,0.005260060325167365,0.03213050834988597,Kenya,JJA,2007
35,0.01622320150238932,0.00451832431527863,Kenya,SON,2007
36,0.03379701869127851,0.05796620298130873,Ethiopia,DJF,2008
37,0.09585108179617571,0.0334671895817305,Ethiopia,MAM,2008
38,0.02161715861965435,0.023873637199527124,Ethiopia,JJA,2008
39,0.023372397994754487,0.05320445631192287,Ethiopia,SON,2008
40,0.05421302168010147,0.11097964777283136,Somalia,DJF,2008
41,0.05992994981982285,0.0036456403866231097,Somalia,MAM,2008
42,0.010423332098474387,0.012233523052571313,Somalia,JJA,2008
43,0.012163669018820064,0.06912607144985147,Somalia,SON,2008
44,0.1136925680072888,0.010496271917591714,Kenya,DJF,2008
45,0.059157286838814084,0.006060104465533731,Kenya,MAM,2008
46,0.015679025969248875,0.008634959170161112,Kenya,JJA,2008
47,0.0007251631617113851,0.03196296089697105,Kenya,SON,2008
48,0.0033951949359804345,0.015609264853977846,Ethiopia,DJF,2009
49,0.05350340582837628,0.021983074065039125,Ethiopia,MAM,2009
50,0.07545833255146273,0.022733669850443793,Ethiopia,JJA,2009
51,0.06042770350064265,0.00872196426792888,Ethiopia,SON,2009
52,0.013727515276701954,0.015715638178845,Somalia,DJF,2009
53,0.04093557404101977,0.02518270299397165,Somalia,MAM,2009
54,0.03654059879432863,0.013984777556999964,Somalia,JJA,2009
55,0.02662558200900571,0.03174130284897132,Somalia,SON,2009
56,0.016647866140251925,0.007642413987591652,Kenya,DJF,2009
57,0.05422827926138453,0.000947178694916501,Kenya,MAM,2009
58,0.073374163172221,0.0019495328477893033,Kenya,JJA,2009
59,0.029964113720458898,0.013740912218069577,Kenya,SON,2009
60,0.009600537092984222,0.017839159833117537,Ethiopia,DJF,2010
61,0.0074027509335535075,0.08629505920324258,Ethiopia,MAM,2010
62,0.007970388996265785,0.01606744103131861,Ethiopia,JJA,2010
63,0.027987118621559705,0.007469871518209886,Ethiopia,SON,2010
64,0.04088992168000689,0.015973835958344094,Somalia,DJF,2010
65,0.000833529788165561,0.1599872023709292,Somalia,MAM,2010
66,0.0034856700232378003,0.027868521200282895,Somalia,JJA,2010
67,0.11968743881989427,0.003941062810156536,Somalia,SON,2010
68,0.016610265087422447,0.03263771385598797,Kenya,DJF,2010
69,0.0012506437136761569,0.07687780475244611,Kenya,MAM,2010
70,0.0062256308394026336,0.004754285293901273,Kenya,JJA,2010
71,0.021894349305516817,0.00032539372640895484,Kenya,SON,2010
72,0.002776578909509423,0.01330743777873687,Ethiopia,DJF,2011
73,0.09003865568294835,0.0006380064175939651,Ethiopia,MAM,2011
74,0.005990692612260982,0.00900714942485598,Ethiopia,JJA,2011
75,0.008788363125868521,0.042205959771777636,Ethiopia,SON,2011
76,0.0052242017385317144,0.0012479559342456323,Somalia,DJF,2011
77,0.07102684134307749,0.0009429831946923518,Somalia,MAM,2011
78,0.03118580136732563,0.011164247465732665,Somalia,JJA,2011
79,0.003328197751125714,0.004553927869187358,Somalia,SON,2011
80,0.00582816318856928,0.010039481105470954,Kenya,DJF,2011
81,0.060803354667843736,9.195909659383507e-06,Kenya,MAM,2011
82,0.015550283234017508,0.01801478702273229,Kenya,JJA,2011
83,0.0001952362358453729,0.07431063014819361,Kenya,SON,2011
