,Dry_p,Wet_p,Country,Season,Year
0,0.009760261263267275,0.001855562977807467,Ethiopia,DJF,2005
1,0.005801457988440649,0.013309227149952077,Ethiopia,MAM,2005
2,0.004000755133455316,0.012031308994801196,Ethiopia,JJA,2005
3,0.006158837822164476,0.004081422919098269,Ethiopia,SON,2005
4,0.00121236344257927,0.0011191047162270186,Somalia,DJF,2005
5,0.0046267333958919825,0.008328120112605569,Somalia,MAM,2005
6,0.0005604212282348035,0.009149202377228651,Somalia,JJA,2005
7,0.012662397554483883,0.003201834137085936,Somalia,SON,2005
8,0.01949291573452647,0.0004325130499627144,Kenya,DJF,2005
9,0.00926466297052816,0.002363583309016633,Kenya,MAM,2005
10,0.0028888240443536617,0.042456959439743217,Kenya,JJA,2005
11,0.017788922486909067,0.006711409395973154,Kenya,SON,2005
12,0.0026274771765753733,0.017071179395828695,Ethiopia,DJF,2006
13,0.0010165258052336557,0.0027518805727396825,Ethiopia,MAM,2006
14,0.0031004037059626497,0.010746129941041502,Ethiopia,JJA,2006
15,0.0009542895314438401,0.01123859440492707,Ethiopia,SON,2006
16,9.325872635225153e-05,0.01937116973088196,Somalia,DJF,2006
17,0.0020592221874674173,0.001172974663747263,Somalia,MAM,2006
18,0.0016942967365238244,0.01703419872797414,Somalia,JJA,2006
19,0.0002503491712124806,0.03088518196431865,Somalia,SON,2006
20,0.015689783743475016,0.02144668158090977,Kenya,DJF,2006
21,0.0,0.009556463379048731,Kenya,MAM,2006
22,0.0027575138605194054,0.025503355704697986,Kenya,JJA,2006
23,0.0017995427391400548,0.02851242717014529,Kenya,SON,2006
24,0.01384992206635493,0.006167891338232019,Ethiopia,DJF,2007
25,0.0035796230141442306,0.00013795707356742472,Ethiopia,MAM,2007
26,0.0022000522784699833,0.04636083761726351,Ethiopia,JJA,2007
27,0.007428776967855125,0.010475162779771998,Ethiopia,SON,2007
28,0.0001465494271249667,0.0008659738875566213,Somalia,DJF,2007
29,0.0012511729746637473,0.0038317172349077258,Somalia,MAM,2007
30,0.0008992805755395684,0.017777082681680743,Somalia,JJA,2007
31,0.000869633963159143,0.01681292328774343,Somalia,SON,2007
32,0.00034302759134973896,0.01662938105891126,Kenya,DJF,2007
33,0.004931426903997666,0.006842719579807411,Kenya,MAM,2007
34,0.0034724248613948053,0.07718120805369127,Kenya,JJA,2007
35,0.0013127811785529906,0.05615458367136219,Kenya,SON,2007
36,0.04913122949195094,0.012038729473599213,Ethiopia,DJF,2008
37,0.08054514826754959,0.0006970462664459353,Ethiopia,MAM,2008
38,0.004625192413813133,0.0019023554355086984,Ethiopia,JJA,2008
39,0.00897766228427551,0.056618731969433365,Ethiopia,SON,2008
40,0.0697683611352676,0.04772445779640024,Somalia,DJF,2008
41,0.07242466896048379,5.2132207277656134e-05,Somalia,MAM,2008
42,0.0007037847982483578,0.03950318006464394,Somalia,JJA,2008
43,7.905763301446754e-05,0.12986533849843204,Somalia,SON,2008
44,0.10660078176856701,0.0007080168153993658,Kenya,DJF,2008
45,0.046483805077327106,0.00014590020426028595,Kenya,MAM,2008
46,0.015144441202217683,0.0009483513276918588,Kenya,JJA,2008
47,0.0011505273250239695,0.028925436979128253,Kenya,SON,2008
48,0.0007570696949454464,0.004564684925406369,Ethiopia,DJF,2009
49,0.06627022160262554,0.0023234875548197842,Ethiopia,MAM,2009
50,0.10106444773605182,0.006977723563068165,Ethiopia,JJA,2009
51,0.049843276296182105,0.0032078809633919857,Ethiopia,SON,2009
52,0.004756195043964829,0.00418332001065814,Somalia,DJF,2009
53,0.01897612344906683,0.010061516004587634,Somalia,MAM,2009
54,0.013202481493066416,0.00036492545094359295,Somalia,JJA,2009
55,0.004400874904472027,0.01523177062745408,Somalia,SON,2009
56,0.010395227442207307,8.94854586129754e-05,Kenya,DJF,2009
57,0.018120805369127514,0.00017508024511234314,Kenya,MAM,2009
58,0.09886197840676976,0.0,Kenya,JJA,2009
59,0.038704919241831996,0.01867394350615827,Kenya,SON,2009
60,0.019290432717286428,0.01385734431826616,Ethiopia,DJF,2010
61,0.0007406116580988062,0.10573320554151783,Ethiopia,MAM,2010
62,0.002882576747698295,0.06767883593273503,Ethiopia,JJA,2010
63,0.06913460620875451,0.0044337759768621485,Ethiopia,SON,2010
64,0.08053557154276578,0.01653343991473488,Somalia,DJF,2010
65,2.6066103638828067e-05,0.09570169950995724,Somalia,MAM,2010
66,0.00015639662183296836,0.1059587112918361,Somalia,JJA,2010
67,0.19848736395498986,0.0010145729570190001,Somalia,SON,2010
68,0.056137211036539895,0.02976882923191648,Kenya,DJF,2010
69,1.4590020426028596e-05,0.09098336737671432,Kenya,MAM,2010
70,0.00519404727166618,0.010067114093959731,Kenya,JJA,2010
71,0.036035105833763556,0.0002360056051331219,Kenya,SON,2010
72,0.0004230683589401024,0.016173086914569878,Ethiopia,DJF,2011
73,0.1157895501147222,0.002381574743690279,Ethiopia,MAM,2011
74,0.014405622839882663,0.005307716883041445,Ethiopia,JJA,2011
75,0.011480837132139739,0.012993019005043054,Ethiopia,SON,2011
76,0.0010658140154543032,0.004209965361044498,Somalia,DJF,2011
77,0.062245855489521426,0.0147664477113961,Somalia,MAM,2011
78,0.031148993848399538,0.031891877802106144,Somalia,JJA,2011
79,0.006627664901046196,0.015877407963738897,Somalia,SON,2011
80,0.0006114839671886651,0.02693512304250559,Kenya,DJF,2011
81,0.07057192880070033,0.0,Kenya,MAM,2011
82,0.03653341114677561,0.024175663845929382,Kenya,JJA,2011
83,0.028350173316616264,0.10471273692750202,Kenya,SON,2011
