,Dry_p,Wet_p,Country,Season,Year
0,0.0016996956876716397,0.003399391375343279,Ethiopia,DJF,2005
1,0.0013214835468037523,0.00341988324475037,Ethiopia,MAM,2005
2,7.260898608811826e-06,0.006563852342365891,Ethiopia,JJA,2005
3,9.5428953144384e-05,0.014006034046114203,Ethiopia,SON,2005
4,0.008739674926725286,0.071982414068745,Somalia,DJF,2005
5,0.0,0.12374882702533624,Somalia,MAM,2005
6,0.0,0.00010426441455531227,Somalia,JJA,2005
7,0.0008564576909900651,0.002424434079110338,Somalia,SON,2005
8,0.00348993288590604,0.0,Kenya,DJF,2005
9,0.0,0.0,Kenya,MAM,2005
10,0.0009337613072658302,0.0,Kenya,JJA,2005
11,0.0003245077070580427,0.0015045357327236521,Kenya,SON,2005
12,0.002055963779410673,0.006843316262153937,Ethiopia,DJF,2006
13,0.005953936859225697,0.0006825244692283118,Ethiopia,MAM,2006
14,0.0,0.0006680026720106881,Ethiopia,JJA,2006
15,0.0,0.0012993019005043053,Ethiopia,SON,2006
16,0.005648814281907807,0.02552624567013056,Somalia,DJF,2006
17,2.6066103638828067e-05,0.0005473881764153895,Somalia,MAM,2006
18,0.0,0.0004300907100406631,Somalia,JJA,2006
19,0.0,0.016417635122671092,Somalia,SON,2006
20,0.009619686800894854,0.02116331096196868,Kenya,DJF,2006
21,0.0,0.0,Kenya,MAM,2006
22,0.0,0.0,Kenya,JJA,2006
23,0.0,0.013349067040342208,Kenya,SON,2006
24,0.0004230683589401024,0.008847324278186002,Ethiopia,DJF,2007
25,1.4521797217623653e-05,0.0011762655746275158,Ethiopia,MAM,2007
26,0.0,0.0,Ethiopia,JJA,2007
27,8.808826444096985e-05,0.001049718484588224,Ethiopia,SON,2007
28,0.0,0.029536370903277376,Somalia,DJF,2007
29,1.3033051819414034e-05,0.018363570013554372,Somalia,MAM,2007
30,0.0002736940882076947,0.001199040767386091,Somalia,JJA,2007
31,0.0,0.0036893562073418186,Somalia,SON,2007
32,0.0,0.037196122296793435,Kenya,DJF,2007
33,0.0,0.009454333236066531,Kenya,MAM,2007
34,0.0,0.005660927925299096,Kenya,JJA,2007
35,0.0,0.027907662806991668,Kenya,SON,2007
36,0.0027600989524837224,0.0,Ethiopia,DJF,2008
37,0.1684165432313903,1.4521797217623653e-05,Ethiopia,MAM,2008
38,0.16398013418140628,0.0001379570735674247,Ethiopia,JJA,2008
39,0.05429907433915449,0.0010864219281052948,Ethiopia,SON,2008
40,0.0,0.0014230373942604158,Somalia,DJF,2008
41,0.054478156605150665,0.0,Somalia,MAM,2008
42,0.09996350745490565,0.0,Somalia,JJA,2008
43,0.03670909426305109,0.016154109679289534,Somalia,SON,2008
44,0.0,5.900140128328048e-05,Kenya,DJF,2008
45,0.0013714619200466882,0.0,Kenya,MAM,2008
46,0.003136854391596148,0.0,Kenya,JJA,2008
47,0.010398996976178184,0.0009292720702116676,Kenya,SON,2008
48,0.005692867215913308,0.00031915683218288425,Ethiopia,DJF,2009
49,0.046680317156051226,2.1782695826435478e-05,Ethiopia,MAM,2009
50,0.2178414800615724,0.0,Ethiopia,JJA,2009
51,0.13680107467682617,2.936275481365662e-05,Ethiopia,SON,2009
52,0.000253130828670397,0.002358113509192646,Somalia,DJF,2009
53,0.03173548118027317,0.001603065373787926,Somalia,MAM,2009
54,0.04231831925763736,0.0,Somalia,JJA,2009
55,0.03993728094447519,0.004598518987008195,Somalia,SON,2009
56,0.02298284862043251,0.00023862788963460106,Kenya,DJF,2009
57,0.14120221768310476,0.0,Kenya,MAM,2009
58,0.22235191129267584,0.0,Kenya,JJA,2009
59,0.17737296260786192,0.0035105833763551886,Kenya,SON,2009
60,0.06011281822905069,0.001751651451050249,Ethiopia,DJF,2010
61,0.005779675292614214,0.04143794836048909,Ethiopia,MAM,2010
62,0.0,0.07266707327698876,Ethiopia,JJA,2010
63,0.020311685642346967,0.004441116665565563,Ethiopia,SON,2010
64,0.1902744471089795,2.6645350386357583e-05,Somalia,DJF,2010
65,9.123136273589824e-05,0.014075695964967157,Somalia,MAM,2010
66,0.0,0.08578354707538317,Somalia,JJA,2010
67,0.11787493082457111,0.02942261575355101,Somalia,SON,2010
68,0.09084265473527219,4.47427293064877e-05,Kenya,DJF,2010
69,0.0,0.0034432448205427486,Kenya,MAM,2010
70,0.0,0.006069448497227897,Kenya,JJA,2010
71,0.037790397521941146,0.002360056051331219,Kenya,SON,2010
72,0.15702516143397904,0.008661767980405254,Ethiopia,DJF,2011
73,0.3527054108216433,2.9043594435247305e-05,Ethiopia,MAM,2011
74,0.08044349568702623,0.0,Ethiopia,JJA,2011
75,0.02271943153706681,0.0026793513767461663,Ethiopia,SON,2011
76,0.44143351985078605,0.0019051425526245668,Somalia,DJF,2011
77,0.6057762485663643,0.006164633510582837,Somalia,MAM,2011
78,0.13676884579293086,0.03744395787717652,Somalia,JJA,2011
79,0.05809418399346457,0.053324373468258364,Somalia,SON,2011
80,0.1748545861297539,0.04699478001491424,Kenya,DJF,2011
81,0.42588269623577474,0.0,Kenya,MAM,2011
82,0.2136124890574847,0.0,Kenya,JJA,2011
83,0.07870786931189616,0.03168375248912162,Kenya,SON,2011
