,DW,WD,Country,Season,Year
0,0.0,0.00036929600764221387,Ethiopia,DJF,2000
1,0.00025400180418650294,0.019828931513343737,Ethiopia,MAM,2000
2,0.0005182097728963777,0.010994673040581028,Ethiopia,JJA,2000
3,3.4616299950239073e-05,0.02566582289435538,Ethiopia,SON,2000
4,0.0,0.0007823688299956445,Somalia,DJF,2000
5,5.909620625994294e-06,0.018499180926581236,Somalia,MAM,2000
6,4.964081325835207e-05,0.0030458184706374583,Somalia,JJA,2000
7,3.554864099636567e-05,0.020547711952050556,Somalia,SON,2000
8,1.8898818009270198e-05,0.000759862820648588,Kenya,DJF,2000
9,0.0001205401746865633,0.0026905598349824342,Kenya,MAM,2000
10,2.9006993908531275e-06,0.006186547200825087,Kenya,JJA,2000
11,4.920209516206551e-05,0.019499018401909433,Kenya,SON,2000
12,0.0,0.00045686304205159274,Ethiopia,DJF,2001
13,1.8601557921629832e-05,0.004153250498785137,Ethiopia,MAM,2001
14,7.42416161296907e-05,0.00842650573849831,Ethiopia,JJA,2001
15,3.47827244692306e-05,0.0024043350258706915,Ethiopia,SON,2001
16,0.0,0.0006149682548312464,Somalia,DJF,2001
17,7.061996648063181e-05,0.0011547398703192853,Somalia,MAM,2001
18,2.4229444566576604e-05,0.0014310146345845186,Somalia,JJA,2001
19,2.6586798728374326e-05,0.0015990913886852563,Somalia,SON,2001
20,0.0,0.0061480932377893085,Kenya,DJF,2001
21,4.866728977986915e-05,0.0007254971476455991,Kenya,MAM,2001
22,4.512199052438198e-06,0.0019673187868630548,Kenya,JJA,2001
23,3.193248560187034e-05,0.004824737901090754,Kenya,SON,2001
24,0.0,0.007572483887795111,Ethiopia,DJF,2002
25,0.00021828022835470041,0.003663025370549618,Ethiopia,MAM,2002
26,0.0002454417952314166,0.007646886461358145,Ethiopia,JJA,2002
27,0.00036263902688255255,0.004358824576907267,Ethiopia,SON,2002
28,0.0,0.003712463074720455,Somalia,DJF,2002
29,0.0002541136869177546,0.0029063514238639935,Somalia,MAM,2002
30,2.0683672190980027e-06,0.012700956649386936,Somalia,JJA,2002
31,8.991715075551319e-05,0.009969153338913572,Somalia,SON,2002
32,1.779095626389919e-05,0.028847376657606453,Kenya,DJF,2002
33,3.8998291810358715e-05,0.026585554517033556,Kenya,MAM,2002
34,2.7073194314629196e-05,0.005148096818899668,Kenya,JJA,2002
35,4.887625347225052e-06,0.004606098127224887,Kenya,SON,2002
36,0.0,0.0072345903377252765,Ethiopia,DJF,2003
37,1.3169244546286604e-05,0.015008823393846009,Ethiopia,MAM,2003
38,0.0001270832098716657,0.016443941818277595,Ethiopia,JJA,2003
39,0.00040857219412421595,0.010037062740379415,Ethiopia,SON,2003
40,0.0,0.012059539559131794,Somalia,DJF,2003
41,3.102550828647004e-05,0.0027849087199998106,Somalia,MAM,2003
42,1.713789981538345e-05,0.03757691371244732,Somalia,JJA,2003
43,3.5847369071965386e-06,0.0011088786166261293,Somalia,SON,2003
44,3.52524503747632e-05,0.007799687010954616,Kenya,DJF,2003
45,7.219518483901119e-05,0.02786218454894125,Kenya,MAM,2003
46,2.675089438231218e-05,0.011169948754310762,Kenya,JJA,2003
47,9.873003201394603e-05,0.0018449156477325494,Kenya,SON,2003
48,0.0,0.009047502550455753,Ethiopia,DJF,2004
49,0.0002024771348991565,0.009353785170113716,Ethiopia,MAM,2004
50,0.0001978678993079562,0.001085968828398159,Ethiopia,JJA,2004
51,0.00013180821904129494,0.01163573666981209,Ethiopia,SON,2004
52,0.0,0.0011244124765573142,Somalia,DJF,2004
53,0.0002620916747628469,0.004272951193625174,Somalia,MAM,2004
54,0.0,0.002404624632717078,Somalia,JJA,2004
55,5.974561511994232e-07,0.02534319374965273,Somalia,SON,2004
56,8.146042245375085e-06,0.015845355534013797,Kenya,DJF,2004
57,0.00010990427692010182,0.013524672059818867,Kenya,MAM,2004
58,1.8693396074386825e-05,0.0013546266155284106,Kenya,JJA,2004
59,4.5943678263915475e-05,0.0014610741371304753,Kenya,SON,2004
60,0.0,0.00017971629057499116,Ethiopia,DJF,2005
61,4.098927365031704e-05,0.03253906327163542,Ethiopia,MAM,2005
62,0.0001326801388038375,0.009825079509313947,Ethiopia,JJA,2005
63,0.00047048211518906655,0.0012327064121702923,Ethiopia,SON,2005
64,0.0,0.000195726635132931,Somalia,DJF,2005
65,8.273468876392011e-06,0.021289999267207038,Somalia,MAM,2005
66,2.4229444566576604e-05,0.0054052345055656805,Somalia,JJA,2005
67,1.911859683838154e-05,0.0009397985258366925,Somalia,SON,2005
68,1.3178486121406802e-05,0.0007976278724981467,Kenya,DJF,2005
69,0.00012021787475424631,0.020040609791471944,Kenya,MAM,2005
70,0.00011119347664936991,0.012279627421278241,Kenya,JJA,2005
71,5.343803712966056e-05,0.004704176475859204,Kenya,SON,2005
72,0.0,0.006941794133979505,Ethiopia,DJF,2006
73,0.0012438351473967695,0.009426709861788778,Ethiopia,MAM,2006
74,0.0006508899117002153,0.00632337738445634,Ethiopia,JJA,2006
75,0.00015593977429506737,0.016649108879913062,Ethiopia,SON,2006
76,0.0,0.02393996508333484,Somalia,DJF,2006
77,0.00044144866076177374,0.00446324097778219,Somalia,MAM,2006
78,3.604868581856519e-05,0.01191940932159919,Somalia,JJA,2006
79,6.691508893433539e-05,0.01894742565106291,Somalia,SON,2006
80,0.00019141751091343383,0.022540482662054197,Kenya,DJF,2006
81,0.00024946014761336897,0.008429110129886874,Kenya,MAM,2006
82,0.0003751571212170046,0.006007670738389145,Kenya,JJA,2006
83,0.00013457261789359638,0.030358670240063862,Kenya,SON,2006
84,3.365473606273243e-07,0.0018412506099920911,Ethiopia,DJF,2007
85,0.00014272168777038104,0.0026822458829649236,Ethiopia,MAM,2007
86,0.0003017403156667918,0.04084523503809204,Ethiopia,JJA,2007
87,0.0003666332153383493,0.02229389571506791,Ethiopia,SON,2007
88,0.0,0.00021233923533711492,Somalia,DJF,2007
89,0.0001867440117814197,0.0013985117211415495,Somalia,MAM,2007
90,3.3684837568167476e-05,0.04115105226704867,Somalia,JJA,2007
91,5.884943089314317e-05,0.03078601928707947,Somalia,SON,2007
92,1.3178486121406804e-06,0.012750185322461085,Kenya,DJF,2007
93,0.0001160279756341251,0.013666484030038353,Kenya,MAM,2007
94,7.090598510974313e-05,0.03246398298256357,Kenya,JJA,2007
95,7.526943034726579e-05,0.01569677172345816,Kenya,SON,2007
96,0.0,0.0006761828206626028,Ethiopia,DJF,2008
97,2.864310688817336e-05,0.006873028728706977,Ethiopia,MAM,2008
98,0.00045351585906274486,0.018817698147745754,Ethiopia,JJA,2008
99,0.0006097794375849806,0.04658122431861641,Ethiopia,SON,2008
100,0.0,0.0010825905459733549,Somalia,DJF,2008
101,2.1570115284879176e-05,0.0005590501112190602,Somalia,MAM,2008
102,2.3047520441377746e-05,0.013418384593382645,Somalia,JJA,2008
103,2.569061450157519e-05,0.010447416987948713,Somalia,SON,2008
104,1.0752775763895113e-05,0.004150245603173698,Kenya,DJF,2008
105,0.0005985109743126954,0.010418023012215165,Kenya,MAM,2008
106,3.094079350243336e-05,0.0046752828181906075,Kenya,JJA,2008
107,3.421337743057536e-05,0.03898760986974478,Kenya,SON,2008
108,0.0,0.003484779645615629,Ethiopia,DJF,2009
109,5.350005596928932e-05,0.005720225984236414,Ethiopia,MAM,2009
110,0.0002829741421883334,0.007826975880528612,Ethiopia,JJA,2009
111,3.611412062116288e-05,0.012131016038330892,Ethiopia,SON,2009
112,0.0,0.0004998882425077173,Somalia,DJF,2009
113,0.00016546937752784022,0.0060390413177035685,Somalia,MAM,2009
114,1.772886187798288e-06,0.00886856767342964,Somalia,JJA,2009
115,2.9872807559971153e-06,0.00587239651013913,Somalia,SON,2009
116,2.7674820854954284e-05,0.0033918128654970765,Kenya,DJF,2009
117,0.00010797047732619978,0.005470719051149,Kenya,MAM,2009
118,5.4146388629258386e-05,0.0014693653914332678,Kenya,JJA,2009
119,1.2056142523155127e-05,0.008814343551185655,Kenya,SON,2009
