,DW,WD,Country,Season,Year
159,9.594166746618057e-05,0.01819939630550779,Ethiopia,SON,2013
160,0.0,0.001007658202337767,Somalia,DJF,2013
161,7.886020713947742e-05,0.05309920614058146,Somalia,MAM,2013
162,0.0,0.004810472635508122,Somalia,JJA,2013
163,1.3287800470388138e-05,0.021592675764380724,Somalia,SON,2013
164,0.0,0.012409620776154642,Kenya,DJF,2013
165,4.3305040706738266e-05,0.02279288642531324,Kenya,MAM,2013
166,0.0,0.005658525319013799,Kenya,JJA,2013
167,0.0,0.009588021540212776,Kenya,SON,2013
168,0.0,0.005693604954854116,Ethiopia,DJF,2014
169,4.37994568867346e-05,0.016242298595497418,Ethiopia,MAM,2014
170,0.00024089701287704034,0.005416532834992846,Ethiopia,JJA,2014
171,2.95205130665171e-05,0.009712248798884125,Ethiopia,SON,2014
172,0.0,0.001665994894531775,Somalia,DJF,2014
173,2.628673571315914e-05,0.005323063981914726,Somalia,MAM,2014
174,0.0,0.010146679985279426,Somalia,JJA,2014
175,0.0,0.004305247352405756,Somalia,SON,2014
176,2.9511583296443856e-05,0.012321086026265308,Kenya,DJF,2014
177,0.0,0.007361856920145505,Kenya,MAM,2014
178,0.0,0.007895952422195276,Kenya,JJA,2014
179,1.4593640091648062e-05,0.006012579717759,Kenya,SON,2014
180,0.0,0.0038803074397433025,Ethiopia,DJF,2015
181,7.299909481122434e-06,0.0017665780944316287,Ethiopia,MAM,2015
182,0.00045259438782959094,0.006080824597774988,Ethiopia,JJA,2015
183,7.380128266629275e-06,0.003549841696248681,Ethiopia,SON,2015
184,0.0,0.0023512024721214562,Somalia,DJF,2015
185,0.0,0.004981336417643656,Somalia,MAM,2015
186,2.628673571315914e-05,0.005533357867619999,Somalia,JJA,2015
187,0.0,0.006391432026256695,Somalia,SON,2015
188,0.0,0.008912498155526045,Kenya,DJF,2015
189,0.0,0.006582366187424216,Kenya,MAM,2015
190,0.0,0.0044171141520873035,Kenya,JJA,2015
191,1.4593640091648062e-05,0.011587350232768561,Kenya,SON,2015
192,0.0,0.0036088827223817147,Ethiopia,DJF,2016
193,5.839927584897947e-05,0.01982655415072853,Ethiopia,MAM,2016
194,0.000605892486933162,0.00819049843781937,Ethiopia,JJA,2016
195,0.00036900641333146374,0.002583044893320246,Ethiopia,SON,2016
196,0.0,0.0025512576903145225,Somalia,DJF,2016
197,1.314336785657957e-05,0.007399716103254298,Somalia,MAM,2016
198,2.628673571315914e-05,0.004626465485516008,Somalia,JJA,2016
199,0.0,0.00018602920658543392,Somalia,SON,2016
200,1.4593640091648062e-05,0.017103746187411527,Kenya,DJF,2016
201,0.0,0.004633639355620994,Kenya,MAM,2016
202,0.0,0.004344939084242739,Kenya,JJA,2016
203,1.4593640091648062e-05,0.003969470104928272,Kenya,SON,2016
204,0.0,0.012454294455637638,Ethiopia,DJF,2017
205,1.4599818962244867e-05,0.009905977165883144,Ethiopia,MAM,2017
206,8.029900429234678e-05,0.006759716179519374,Ethiopia,JJA,2017
207,0.000162362821865844,0.010405980855947277,Ethiopia,SON,2017
208,0.0,0.001867526534999328,Somalia,DJF,2017
209,0.0,0.004823616003364702,Somalia,MAM,2017
210,6.571683928289785e-05,0.006624257399716104,Somalia,JJA,2017
211,0.0,0.0075076072657692975,Somalia,SON,2017
212,0.0,0.015832964438542124,Kenya,DJF,2017
213,2.887002713782551e-05,0.005730700386858363,Kenya,MAM,2017
214,1.4435013568912754e-05,0.015257809342340783,Kenya,JJA,2017
215,7.29682004582403e-05,0.013586678925324343,Kenya,SON,2017
216,0.0,0.009238116558465787,Ethiopia,DJF,2018
217,7.299909481122434e-06,0.0130157386048413,Ethiopia,MAM,2018
218,7.299909481122434e-05,0.007234210295792331,Ethiopia,JJA,2018
219,0.00011070192399943913,0.015476128975121588,Ethiopia,SON,2018
220,0.0,0.015289533790138385,Somalia,DJF,2018
221,0.0,0.023736922348982704,Somalia,MAM,2018
222,1.314336785657957e-05,0.005822511960464748,Somalia,JJA,2018
223,0.0,0.0026309844931368515,Somalia,SON,2018
224,0.0,0.0248339973439575,Kenya,DJF,2018
225,0.0,0.0628211790519083,Kenya,MAM,2018
226,8.661008141347653e-05,0.023760032334430393,Kenya,JJA,2018
227,1.4593640091648062e-05,0.0028457598178713715,Kenya,SON,2018
