,DW,WD,Country,Season,Year
76,0.0,0.009754131398629585,Somalia,DJF,2006
77,0.0015377740392198095,0.0009726092213868882,Somalia,MAM,2006
78,0.00032858419641448926,0.006545397192576625,Somalia,JJA,2006
79,0.00041192181458203224,0.019493203290059397,Somalia,SON,2006
80,0.00019182529142688503,0.008971521322118934,Kenya,DJF,2006
81,0.00014435013568912754,0.006004965644667706,Kenya,MAM,2006
82,0.0005774005427565102,0.01085513020382239,Kenya,JJA,2006
83,0.0003502473621995534,0.015483852137238593,Kenya,SON,2006
84,1.4924259383628088e-05,0.00581299902992314,Ethiopia,DJF,2007
85,0.0014161824393377521,0.00040149502146173395,Ethiopia,MAM,2007
86,0.0009489882325459163,0.0363827488539142,Ethiopia,JJA,2007
87,0.00132104295972664,0.01169012317434077,Ethiopia,SON,2007
88,0.0,0.003641004971113798,Somalia,DJF,2007
89,0.0002891540928447505,0.0006440250249723989,Somalia,MAM,2007
90,0.0004074444035539667,0.021423689606224698,Somalia,JJA,2007
91,0.0002524682089373746,0.011826142418645443,Somalia,SON,2007
92,7.377895824110964e-05,0.0412571934484285,Kenya,DJF,2007
93,0.0012847162076332352,0.00241064726600843,Kenya,MAM,2007
94,0.0006207055834632485,0.0494543564870951,Kenya,JJA,2007
