,DW,WD,Country,Season,Year
0,2.9472443265546716e-05,0.007073386383731212,Ethiopia,DJF,2001
1,0.0004901395456118094,0.00833237227540076,Ethiopia,MAM,2001
2,0.00043247606965747895,0.016578249336870028,Ethiopia,JJA,2001
3,0.0003497828431515434,0.009939662459556358,Ethiopia,SON,2001
4,0.00016260162601626016,0.014850948509485094,Somalia,DJF,2001
5,0.00021208907741251324,0.003923647932131495,Somalia,MAM,2001
6,0.000689289501590668,0.0235949098621421,Somalia,JJA,2001
7,0.0005896542481908336,0.005682122755293487,Somalia,SON,2001
8,0.00018018018018018018,0.017297297297297298,Kenya,DJF,2001
9,0.00011750881316098707,0.0036427732079905993,Kenya,MAM,2001
10,5.8754406580493536e-05,0.01927144535840188,Kenya,JJA,2001
11,0.00017820017820017821,0.0198990198990199,Kenya,SON,2001
12,0.00011788977306218687,0.06301208370173887,Ethiopia,DJF,2002
13,0.0002594856417944874,0.00438242417252912,Ethiopia,MAM,2002
14,5.766347595433053e-05,0.011186714335140123,Ethiopia,JJA,2002
15,0.0004955256944646865,0.011513685253738306,Ethiopia,SON,2002
16,5.4200542005420054e-05,0.016476964769647696,Somalia,DJF,2002
17,0.00010604453870625662,0.013255567338282079,Somalia,MAM,2002
18,0.00026511134676564154,0.016118769883351005,Somalia,JJA,2002
19,0.00032162958992227285,0.013454837845081747,Somalia,SON,2002
20,6.0060060060060066e-05,0.03135135135135136,Kenya,DJF,2002
21,0.0004700352526439483,0.019682726204465335,Kenya,MAM,2002
22,5.8754406580493536e-05,0.009400705052878966,Kenya,JJA,2002
23,0.0,0.020790020790020788,Kenya,SON,2002
24,2.9472443265546716e-05,0.019982316534040673,Ethiopia,DJF,2003
25,0.0001441586898858263,0.007034944066428325,Ethiopia,MAM,2003
26,0.00020182216584015687,0.02130665436512513,Ethiopia,JJA,2003
27,8.744571078788585e-05,0.01055178243507156,Ethiopia,SON,2003
28,0.00021680216802168022,0.027262872628726287,Somalia,DJF,2003
29,0.0004241781548250265,0.010763520678685046,Somalia,MAM,2003
30,0.0,0.027942735949098626,Somalia,JJA,2003
31,0.0,0.005306888233717503,Somalia,SON,2003
32,0.0,0.0073273273273273265,Kenya,DJF,2003
33,5.8754406580493536e-05,0.03301997649823736,Kenya,MAM,2003
34,0.00011750881316098707,0.02491186839012926,Kenya,JJA,2003
35,0.00017820017820017821,0.00196020196020196,Kenya,SON,2003
36,2.9148570262628622e-05,0.020812079167516834,Ethiopia,DJF,2004
37,0.00037481259370314847,0.009543305270441702,Ethiopia,MAM,2004
38,0.00011532695190866105,0.016578249336870028,Ethiopia,JJA,2004
39,0.0005829714052525724,0.025475850409537405,Ethiopia,SON,2004
40,0.0,0.012061109622085233,Somalia,DJF,2004
41,0.0009013785790031813,0.015270413573700957,Somalia,MAM,2004
42,0.00010604453870625662,0.02142099681866384,Somalia,JJA,2004
43,0.0002144197266148486,0.06459394264272313,Somalia,SON,2004
