,DW,WD,Country,Season,Year
0,0.0,0.004797083373309029,Ethiopia,DJF,2000
1,0.000167897918065816,0.012351446842059157,Ethiopia,MAM,2000
2,0.0008832890472158144,0.007387508394895903,Ethiopia,JJA,2000
3,0.00013284230879932694,0.011284216119676161,Ethiopia,SON,2000
4,0.0,0.002431667486081029,Somalia,DJF,2000
5,9.2003574996057e-05,0.009923242731717576,Somalia,MAM,2000
6,3.943010356973871e-05,0.003443562378423848,Somalia,JJA,2000
7,6.643900235194068e-05,0.00713554885259843,Somalia,SON,2000
8,5.837456036659225e-05,0.0016490813303562308,Kenya,DJF,2000
9,2.887002713782551e-05,0.0009671459091171546,Kenya,MAM,2000
10,0.0001587851492580403,0.0019198568046653963,Kenya,JJA,2000
11,8.756184054988836e-05,0.0022620142142054495,Kenya,SON,2000
12,7.462129691814044e-06,0.0008879934333258712,Ethiopia,DJF,2001
13,0.00013139837066020383,0.0044821444214091745,Ethiopia,MAM,2001
14,0.0005985925774520395,0.010037375536543346,Ethiopia,JJA,2001
15,0.0001476025653325855,0.004664241064509701,Ethiopia,SON,2001
16,0.0,0.0013435442697836894,Somalia,DJF,2001
17,7.886020713947742e-05,0.0013537668892276956,Somalia,MAM,2001
18,0.00011829031070921612,0.003325272067714631,Somalia,JJA,2001
19,2.6575600940776276e-05,0.0006112388216378543,Somalia,SON,2001
20,1.4755791648221928e-05,0.020584329349269584,Kenya,DJF,2001
21,0.0,0.0010393209769617182,Kenya,MAM,2001
22,8.661008141347653e-05,0.002901437727351464,Kenya,JJA,2001
23,8.756184054988836e-05,0.005589364155101207,Kenya,SON,2001
24,0.0,0.04069099320946198,Ethiopia,DJF,2002
25,0.00018249773702806084,0.004044149852541827,Ethiopia,MAM,2002
26,0.0003795952930183666,0.002839664788156627,Ethiopia,JJA,2002
27,0.0005166089786640492,0.005889342356770161,Ethiopia,SON,2002
28,0.0,0.0038694074969770256,Somalia,DJF,2002
29,0.00014457704642237528,0.013682245938699333,Somalia,MAM,2002
30,6.571683928289785e-05,0.0016823510856421849,Somalia,JJA,2002
31,0.00021260480752621018,0.005766905404148451,Somalia,SON,2002
32,4.426737494466578e-05,0.027608086173823224,Kenya,DJF,2002
33,0.0,0.018635602517466363,Kenya,MAM,2002
34,0.00030313528494716786,0.003377793175125585,Kenya,JJA,2002
35,0.00024809188155801705,0.011704099353501744,Kenya,SON,2002
36,7.462129691814044e-06,0.023490784269830606,Ethiopia,DJF,2003
37,4.37994568867346e-05,0.008205098256781616,Ethiopia,MAM,2003
38,0.0004087949309428563,0.010964464040645895,Ethiopia,JJA,2003
39,0.0005608897482638249,0.004708521834109477,Ethiopia,SON,2003
40,0.0,0.011702270589815933,Somalia,DJF,2003
41,0.0001314336785657957,0.0019715051784869354,Somalia,MAM,2003
42,2.628673571315914e-05,0.009489511592450449,Somalia,JJA,2003
43,0.0001328780047038814,0.0018337164649135627,Somalia,SON,2003
44,0.0,0.002803600413162166,Kenya,DJF,2003
45,8.661008141347653e-05,0.017567411513366823,Kenya,MAM,2003
46,0.00021652520353369133,0.011360355678734337,Kenya,JJA,2003
47,0.00010215548064153642,0.0021160778132889684,Kenya,SON,2003
48,7.380128266629275e-06,0.021446652742824673,Ethiopia,DJF,2004
49,0.0005036937541974479,0.0030586620725902994,Ethiopia,MAM,2004
50,0.0012701842497153035,0.0035915554647122376,Ethiopia,JJA,2004
51,0.00038376666986472224,0.008679030841556027,Ethiopia,SON,2004
52,0.0,0.0004916486174043611,Somalia,DJF,2004
53,0.00035487093212764837,0.0012091898428053204,Somalia,MAM,2004
54,0.00011829031070921614,0.011973608117343989,Somalia,JJA,2004
55,6.643900235194068e-05,0.020423349322986565,Somalia,SON,2004
56,0.0,0.017745866351444043,Kenya,DJF,2004
57,4.3305040706738266e-05,0.0019775968589410475,Kenya,MAM,2004
58,0.0001010450949823893,0.007044286621629424,Kenya,JJA,2004
59,0.0001459364009164806,0.0036630036630036634,Kenya,SON,2004
60,0.0,0.0014327289008282964,Ethiopia,DJF,2005
61,0.00029929628872601977,0.012760241773002015,Ethiopia,MAM,2005
62,0.00040149502146173384,0.005036937541974479,Ethiopia,JJA,2005
63,0.0006273109026634883,0.002420682071454402,Ethiopia,SON,2005
64,0.0,0.00045680505172645435,Somalia,DJF,2005
65,3.943010356973871e-05,0.007728300299668786,Somalia,MAM,2005
66,1.314336785657957e-05,0.010514694285263656,Somalia,JJA,2005
67,0.0,5.315120188155255e-05,Somalia,SON,2005
68,0.0,0.003718459495351925,Kenya,DJF,2005
69,4.3305040706738266e-05,0.012414111669264968,Kenya,MAM,2005
70,0.0003753103527917316,0.019487268318032217,Kenya,JJA,2005
71,0.0001751236810997767,0.004042438305386513,Kenya,SON,2005
72,0.0,0.01784941422281919,Ethiopia,DJF,2006
73,0.00037229538353724415,0.005336233830700499,Ethiopia,MAM,2006
74,0.0012628843402341808,0.015512307647385173,Ethiopia,JJA,2006
75,0.00021402371973224896,0.02511457649133942,Ethiopia,SON,2006
76,0.0,0.010613999731291146,Somalia,DJF,2006
77,0.00026286735713159135,0.003719573103412018,Somalia,MAM,2006
78,2.628673571315914e-05,0.007360285999684559,Somalia,JJA,2006
79,5.315120188155255e-05,0.019998139707934147,Somalia,SON,2006
80,0.00019182529142688508,0.011376715360779105,Kenya,DJF,2006
81,5.774005427565102e-05,0.008458917951382875,Kenya,MAM,2006
82,0.00011548010855130203,0.013496737686933425,Kenya,JJA,2006
83,0.0001167491207331845,0.020168410606657618,Kenya,SON,2006
84,7.462129691814044e-06,0.009014252667711366,Ethiopia,DJF,2007
85,0.0002116973749525506,0.0023067713960346894,Ethiopia,MAM,2007
86,0.0005328933921219376,0.02558618273133413,Ethiopia,JJA,2007
87,0.000590410261330342,0.008922575074354792,Ethiopia,SON,2007
88,0.0,0.001612253123740427,Somalia,DJF,2007
89,5.257347142631828e-05,0.0012486199463750591,Somalia,MAM,2007
90,5.257347142631828e-05,0.016442353188581043,Somalia,JJA,2007
91,1.3287800470388138e-05,0.008637070305752288,Somalia,SON,2007
92,0.0,0.03191677733510403,Kenya,DJF,2007
93,0.00020209018996477854,0.005326520006928806,Kenya,MAM,2007
94,0.00012991512212021477,0.04105317858998787,Kenya,JJA,2007
95,0.0001751236810997767,0.0146666082921063,Kenya,SON,2007
96,0.0,0.00346128015704913,Ethiopia,DJF,2008
97,0.00022629719391479547,0.0063728209770198855,Ethiopia,MAM,2008
98,0.0005766928490086721,0.013928227289981604,Ethiopia,JJA,2008
99,0.00041328718293123936,0.026575841888132015,Ethiopia,SON,2008
100,0.0,0.001076311838101439,Somalia,DJF,2008
101,6.571683928289785e-05,0.0011434730035224225,Somalia,MAM,2008
102,0.00015772041427895487,0.013287944903001944,Somalia,JJA,2008
103,6.64390023519407e-05,0.009886123549968774,Somalia,SON,2008
104,0.0,0.013878551727157304,Kenya,DJF,2008
105,0.0002742652578093423,0.00665454125526878,Kenya,MAM,2008
106,7.217506784456377e-05,0.0031323979444540678,Kenya,JJA,2008
107,0.000233498241466369,0.001532332209623046,Kenya,SON,2008
108,0.0,0.019617938959779122,Ethiopia,DJF,2009
109,5.109936636785704e-05,0.003452857184570911,Ethiopia,MAM,2009
110,0.0007810903144801005,0.0056574298478698866,Ethiopia,JJA,2009
111,0.0006937320570631518,0.007926257758359841,Ethiopia,SON,2009
112,0.0,0.0012091898428053204,Somalia,DJF,2009
113,0.00015772041427895484,0.0016823510856421849,Somalia,MAM,2009
114,1.314336785657957e-05,0.0034961358498501655,Somalia,JJA,2009
115,9.301460329271696e-05,0.00478360816933973,Somalia,SON,2009
116,0.0,0.004913678618857901,Kenya,DJF,2009
117,4.3305040706738266e-05,0.0014290663433223628,Kenya,MAM,2009
118,8.661008141347653e-05,0.0017177666147006178,Kenya,JJA,2009
119,4.378092027494418e-05,0.0072676327656407335,Kenya,SON,2009
120,0.0,0.017946421908812776,Ethiopia,DJF,2010
121,7.299909481122433e-05,0.02630887376996525,Ethiopia,MAM,2010
122,0.000335795836131632,0.01146085788536222,Ethiopia,JJA,2010
123,0.00019926346319899043,0.002959431434918339,Ethiopia,SON,2010
124,0.0,0.0010748354158269515,Somalia,DJF,2010
125,0.0,0.027771936280952633,Somalia,MAM,2010
126,6.571683928289785e-05,0.007399716103254298,Somalia,JJA,2010
127,1.3287800470388138e-05,0.0007839802277529002,Somalia,SON,2010
128,1.4755791648221928e-05,0.030928139294673158,Kenya,DJF,2010
129,0.0,0.028841157110687687,Kenya,MAM,2010
130,0.0001587851492580403,0.006899936485940297,Kenya,JJA,2010
131,8.756184054988836e-05,0.0009777738861404199,Kenya,SON,2010
132,0.0,0.005939855234683979,Ethiopia,DJF,2011
133,0.0004160948404239788,0.00573042894268111,Ethiopia,MAM,2011
134,0.00029199637924489735,0.00830729698951733,Ethiopia,JJA,2011
135,0.0006273109026634883,0.011343257145809195,Ethiopia,SON,2011
136,0.0,0.005172645438667205,Somalia,DJF,2011
137,0.0,0.00022343725356185266,Somalia,MAM,2011
138,0.000184007149992114,0.01039640397455444,Somalia,JJA,2011
139,5.315120188155255e-05,0.00819857289022948,Somalia,SON,2011
140,0.0,0.023240371845949535,Kenya,DJF,2011
141,4.3305040706738266e-05,0.001948726831803222,Kenya,MAM,2011
142,4.3305040706738266e-05,0.007939257462902015,Kenya,JJA,2011
143,0.00014593640091648062,0.018942544838959182,Kenya,SON,2011
144,0.0,0.002597805149853505,Ethiopia,DJF,2012
145,0.00010949864221683651,0.003036762344146933,Ethiopia,MAM,2012
146,0.00016059800858469358,0.008840190381639267,Ethiopia,JJA,2012
147,0.00018450320666573187,0.009808190466350305,Ethiopia,SON,2012
148,0.0,0.008012543683644046,Somalia,DJF,2012
